"dest" "file" "sensor" "processing_level" "path_row" "scene_date" "year" "julian_day"
"91" "./qa_S30MB1HA/LC08_L1TP_219076_20170928_20171013_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20170928_20171013_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17437" "2017" "271"
"92" "./qa_S30MB1HA/LC08_L1TP_219076_20171014_20171024_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20171014_20171024_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17453" "2017" "287"
"93" "./qa_S30MB1HA/LC08_L1TP_219076_20171115_20171122_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20171115_20171122_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17485" "2017" "319"
"94" "./qa_S30MB1HA/LC08_L1TP_219076_20171217_20171224_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20171217_20171224_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17517" "2017" "351"
"95" "./qa_S30MB1HA/LC08_L1TP_219076_20180118_20180206_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20180118_20180206_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17549" "2018" "18"
"96" "./qa_S30MB1HA/LC08_L1TP_219076_20180203_20180220_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20180203_20180220_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17565" "2018" "34"
"97" "./qa_S30MB1HA/LC08_L1TP_219076_20180219_20180308_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20180219_20180308_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17581" "2018" "50"
"98" "./qa_S30MB1HA/LC08_L1TP_219076_20180307_20180320_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20180307_20180320_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17597" "2018" "66"
"99" "./qa_S30MB1HA/LC08_L1TP_219076_20180323_20180403_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20180323_20180403_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17613" "2018" "82"
"100" "./qa_S30MB1HA/LC08_L1TP_219076_20180408_20180417_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20180408_20180417_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "17629" "2018" "98"
